shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
1.3519,-2.4899,2.1503,-0.79805,0.91529,-1.8295
1.3577,-2.495,2.1436,-0.81739,0.90636,-1.8429
1.3634,-2.5001,2.1368,-0.83673,0.89739,-1.8562
1.369,-2.5052,2.13,-0.85606,0.88838,-1.8693
1.3746,-2.5103,2.123,-0.8754,0.87933,-1.8822
1.3801,-2.5154,2.116,-0.89473,0.87023,-1.895
1.3856,-2.5205,2.1089,-0.91406,0.8611,-1.9076
1.391,-2.5256,2.1017,-0.93338,0.85193,-1.92
1.3963,-2.5307,2.0944,-0.9527,0.84272,-1.9323
1.4015,-2.5358,2.087,-0.97201,0.83347,-1.9444
1.4066,-2.541,2.0796,-0.99131,0.82419,-1.9563
1.4117,-2.5461,2.0721,-1.0106,0.81487,-1.968
1.4167,-2.5512,2.0646,-1.0299,0.80552,-1.9796
1.4217,-2.5564,2.0569,-1.0492,0.79614,-1.9911
1.4265,-2.5615,2.0492,-1.0684,0.78672,-2.0023
1.4313,-2.5666,2.0414,-1.0877,0.77726,-2.0134
1.436,-2.5718,2.0336,-1.1069,0.76778,-2.0243
1.4406,-2.5769,2.0257,-1.1261,0.75826,-2.035
1.4452,-2.5821,2.0178,-1.1453,0.74872,-2.0456
1.4497,-2.5872,2.0097,-1.1645,0.73914,-2.056
1.4541,-2.5924,2.0017,-1.1836,0.72954,-2.0662
1.4584,-2.5976,1.9935,-1.2028,0.7199,-2.0762
1.4627,-2.6027,1.9854,-1.2219,0.71024,-2.0861
1.4668,-2.6079,1.9771,-1.241,0.70055,-2.0958
1.4709,-2.6131,1.9688,-1.26,0.69084,-2.1053
1.4749,-2.6183,1.9605,-1.2791,0.6811,-2.1146
1.4789,-2.6234,1.9521,-1.2981,0.67133,-2.1238
1.4827,-2.6286,1.9437,-1.3171,0.66154,-2.1328
1.4865,-2.6338,1.9352,-1.3361,0.65173,-2.1416
1.4902,-2.639,1.9267,-1.355,0.64189,-2.1503
1.4938,-2.6442,1.9182,-1.3739,0.63203,-2.1588
1.4974,-2.6494,1.9096,-1.3928,0.62215,-2.167
1.5008,-2.6546,1.901,-1.4117,0.61225,-2.1752
1.5042,-2.6598,1.8923,-1.4305,0.60233,-2.1831
1.5075,-2.665,1.8836,-1.4493,0.59239,-2.1909
1.5107,-2.6702,1.8749,-1.468,0.58243,-2.1985
1.5139,-2.6754,1.8661,-1.4868,0.57246,-2.2059
1.5169,-2.6806,1.8573,-1.5054,0.56246,-2.2131
1.5199,-2.6859,1.8485,-1.5241,0.55245,-2.2202
1.5228,-2.6911,1.8397,-1.5427,0.54243,-2.2271
1.5257,-2.6963,1.8308,-1.5613,0.53238,-2.2338
1.5284,-2.7015,1.822,-1.5798,0.52233,-2.2403
1.5311,-2.7067,1.8131,-1.5983,0.51226,-2.2467
1.5336,-2.7119,1.8041,-1.6168,0.50217,-2.2529
1.5361,-2.7171,1.7952,-1.6352,0.49208,-2.2589
1.5386,-2.7223,1.7862,-1.6536,0.48197,-2.2647
1.5409,-2.7275,1.7773,-1.6719,0.47185,-2.2704
1.5431,-2.7327,1.7683,-1.6902,0.46172,-2.2758
1.5453,-2.7379,1.7593,-1.7084,0.45158,-2.2812
1.5474,-2.7431,1.7503,-1.7266,0.44143,-2.2863
1.5494,-2.7483,1.7413,-1.7448,0.43127,-2.2912
1.5514,-2.7535,1.7323,-1.7629,0.42111,-2.296
1.5532,-2.7587,1.7233,-1.7809,0.41093,-2.3006
1.555,-2.7639,1.7142,-1.7989,0.40076,-2.3051
1.5567,-2.769,1.7052,-1.8169,0.39057,-2.3093
1.5583,-2.7742,1.6962,-1.8348,0.38038,-2.3134
1.5599,-2.7793,1.6871,-1.8527,0.37018,-2.3173
1.5613,-2.7845,1.6781,-1.8705,0.35998,-2.3211
1.5627,-2.7896,1.6691,-1.8882,0.34978,-2.3246
1.564,-2.7947,1.6601,-1.9059,0.33957,-2.328
1.5652,-2.7998,1.6511,-1.9236,0.32937,-2.3312
1.5664,-2.8049,1.6421,-1.9412,0.31916,-2.3343
1.5674,-2.81,1.6331,-1.9587,0.30894,-2.3372
1.5684,-2.8151,1.6241,-1.9762,0.29873,-2.3399
1.5693,-2.8202,1.6151,-1.9936,0.28852,-2.3424
1.5702,-2.8252,1.6061,-2.011,0.27831,-2.3448
1.5709,-2.8302,1.5972,-2.0283,0.2681,-2.347
1.5716,-2.8353,1.5882,-2.0455,0.2579,-2.349
1.5722,-2.8403,1.5793,-2.0627,0.24769,-2.3509
1.5728,-2.8452,1.5704,-2.0799,0.23749,-2.3526
1.5732,-2.8502,1.5615,-2.0969,0.22729,-2.3541
1.5736,-2.8551,1.5526,-2.114,0.2171,-2.3555
1.5739,-2.8601,1.5438,-2.1309,0.20691,-2.3567
1.5741,-2.865,1.5349,-2.1478,0.19673,-2.3577
1.5743,-2.8698,1.5261,-2.1646,0.18655,-2.3586
1.5743,-2.8747,1.5174,-2.1814,0.17638,-2.3593
1.5744,-2.8795,1.5086,-2.1981,0.16622,-2.3598
1.5743,-2.8843,1.4999,-2.2147,0.15607,-2.3602
1.5741,-2.8891,1.4912,-2.2313,0.14592,-2.3604
1.5739,-2.8938,1.4825,-2.2478,0.13578,-2.3605
1.5737,-2.8986,1.4738,-2.2643,0.12566,-2.3604
1.5733,-2.9033,1.4652,-2.2807,0.11554,-2.3601
1.5729,-2.9079,1.4566,-2.297,0.10543,-2.3597
1.5724,-2.9126,1.4481,-2.3132,0.095333,-2.3591
1.5718,-2.9172,1.4395,-2.3294,0.085248,-2.3584
1.5712,-2.9217,1.431,-2.3455,0.075175,-2.3575
1.5705,-2.9263,1.4226,-2.3615,0.065114,-2.3564
1.5697,-2.9308,1.4142,-2.3775,0.055067,-2.3552
1.5689,-2.9352,1.4058,-2.3934,0.045033,-2.3539
1.568,-2.9396,1.3974,-2.4093,0.035013,-2.3524
1.567,-2.944,1.3891,-2.425,0.025008,-2.3507
1.566,-2.9484,1.3808,-2.4407,0.015018,-2.3489
1.5649,-2.9527,1.3726,-2.4563,0.0050436,-2.3469
1.5637,-2.9569,1.3644,-2.4719,-0.0049149,-2.3448
1.5625,-2.9612,1.3563,-2.4874,-0.014857,-2.3426
1.5612,-2.9653,1.3481,-2.5028,-0.024782,-2.3401
1.5599,-2.9695,1.3401,-2.5181,-0.034689,-2.3376
1.5585,-2.9735,1.3321,-2.5334,-0.044579,-2.3349
1.557,-2.9776,1.3241,-2.5485,-0.05445,-2.332
1.5555,-2.9816,1.3161,-2.5637,-0.064303,-2.3291
1.5539,-2.9855,1.3082,-2.5787,-0.074136,-2.3259
1.5522,-2.9894,1.3004,-2.5937,-0.083949,-2.3227
1.5505,-2.9932,1.2926,-2.6086,-0.093743,-2.3193
1.5488,-2.997,1.2848,-2.6234,-0.10352,-2.3157
1.5469,-3.0007,1.2771,-2.6381,-0.11327,-2.312
1.5451,-3.0044,1.2695,-2.6528,-0.123,-2.3082
1.5431,-3.008,1.2618,-2.6674,-0.13271,-2.3042
1.5411,-3.0116,1.2543,-2.6819,-0.14239,-2.3002
1.5391,-3.0151,1.2468,-2.6963,-0.15206,-2.2959
1.537,-3.0185,1.2393,-2.7107,-0.1617,-2.2916
1.5349,-3.0219,1.2319,-2.725,-0.17131,-2.2871
1.5327,-3.0252,1.2245,-2.7392,-0.18091,-2.2825
1.5304,-3.0285,1.2172,-2.7533,-0.19048,-2.2777
1.5281,-3.0317,1.2099,-2.7674,-0.20002,-2.2729
1.5258,-3.0348,1.2027,-2.7814,-0.20954,-2.2679
1.5234,-3.0378,1.1956,-2.7953,-0.21903,-2.2627
1.521,-3.0408,1.1885,-2.8091,-0.2285,-2.2575
1.5185,-3.0437,1.1814,-2.8228,-0.23795,-2.2521
1.516,-3.0466,1.1744,-2.8365,-0.24736,-2.2467
1.5134,-3.0493,1.1675,-2.8501,-0.25675,-2.2411
1.5108,-3.052,1.1606,-2.8636,-0.26611,-2.2353
1.5081,-3.0547,1.1537,-2.8771,-0.27545,-2.2295
1.5054,-3.0572,1.147,-2.8904,-0.28476,-2.2236
1.5027,-3.0597,1.1402,-2.9037,-0.29403,-2.2175
1.4999,-3.0621,1.1336,-2.9169,-0.30328,-2.2113
1.4971,-3.0644,1.1269,-2.93,-0.31251,-2.205
1.4942,-3.0667,1.1204,-2.943,-0.3217,-2.1986
1.4914,-3.0688,1.1139,-2.956,-0.33086,-2.1921
1.4884,-3.0709,1.1074,-2.9689,-0.34,-2.1855
1.4855,-3.0729,1.101,-2.9817,-0.3491,-2.1788
1.4825,-3.0748,1.0947,-2.9944,-0.35818,-2.172
1.4794,-3.0766,1.0884,-3.0071,-0.36722,-2.1651
1.4764,-3.0784,1.0822,-3.0196,-0.37623,-2.158
1.4733,-3.08,1.076,-3.0321,-0.38521,-2.1509
1.4702,-3.0816,1.0699,-3.0445,-0.39416,-2.1437
1.467,-3.083,1.0638,-3.0569,-0.40308,-2.1364
1.4638,-3.0844,1.0578,-3.0691,-0.41197,-2.129
1.4606,-3.0857,1.0519,-3.0813,-0.42082,-2.1215
1.4574,-3.0869,1.046,-3.0934,-0.42965,-2.1139
1.4541,-3.088,1.0402,-3.1054,-0.43844,-2.1062
1.4509,-3.089,1.0344,-3.1173,-0.44719,-2.0985
1.4475,-3.0899,1.0287,-3.1292,-0.45592,-2.0906
1.4442,-3.0907,1.023,-3.141,-0.46461,-2.0827
1.4409,-3.0915,1.0174,-3.1527,-0.47327,-2.0747
1.4375,-3.0921,1.0119,-3.1643,-0.48189,-2.0666
1.4341,-3.0926,1.0064,-3.1758,-0.49048,-2.0584
1.4307,-3.093,1.0009,-3.1873,-0.49904,-2.0501
1.4273,-3.0933,0.99555,-3.1987,-0.50756,-2.0418
1.4238,-3.0936,0.99023,-3.21,-0.51604,-2.0334
1.4204,-3.0937,0.98496,-3.2212,-0.5245,-2.0249
1.4169,-3.0937,0.97975,-3.2323,-0.53291,-2.0163
1.4134,-3.0936,0.97459,-3.2434,-0.5413,-2.0077
1.41,-3.0934,0.96949,-3.2544,-0.54964,-1.999
1.4064,-3.0931,0.96445,-3.2653,-0.55796,-1.9902
1.4029,-3.0927,0.95946,-3.2761,-0.56623,-1.9814
1.3994,-3.0921,0.95452,-3.2869,-0.57447,-1.9725
1.3959,-3.0915,0.94964,-3.2976,-0.58268,-1.9636
1.3923,-3.0908,0.94482,-3.3082,-0.59085,-1.9545
1.3888,-3.0899,0.94005,-3.3187,-0.59898,-1.9455
1.3853,-3.0889,0.93533,-3.3292,-0.60708,-1.9363
1.3817,-3.0879,0.93067,-3.3395,-0.61513,-1.9272
1.3782,-3.0867,0.92606,-3.3498,-0.62316,-1.9179
1.3746,-3.0854,0.92151,-3.36,-0.63114,-1.9086
1.3711,-3.084,0.917,-3.3702,-0.63909,-1.8993
1.3675,-3.0824,0.91256,-3.3802,-0.64701,-1.8899
1.364,-3.0808,0.90816,-3.3902,-0.65488,-1.8805
1.3604,-3.079,0.90382,-3.4002,-0.66272,-1.871
1.3569,-3.0772,0.89953,-3.41,-0.67052,-1.8615
1.3533,-3.0752,0.89529,-3.4198,-0.67829,-1.8519
1.3498,-3.0731,0.8911,-3.4294,-0.68601,-1.8423
1.3463,-3.0708,0.88697,-3.4391,-0.6937,-1.8327
1.3427,-3.0685,0.88288,-3.4486,-0.70135,-1.823
1.3392,-3.066,0.87885,-3.4581,-0.70897,-1.8133
1.3357,-3.0634,0.87487,-3.4675,-0.71654,-1.8036
1.3323,-3.0607,0.87093,-3.4768,-0.72408,-1.7938
1.3288,-3.0579,0.86705,-3.486,-0.73158,-1.7841
1.3253,-3.055,0.86322,-3.4952,-0.73904,-1.7742
1.3219,-3.0519,0.85943,-3.5043,-0.74647,-1.7644
1.3184,-3.0487,0.85569,-3.5133,-0.75385,-1.7545
1.315,-3.0454,0.85201,-3.5223,-0.7612,-1.7446
1.3116,-3.042,0.84837,-3.5312,-0.76851,-1.7347
1.3082,-3.0384,0.84477,-3.54,-0.77578,-1.7248
1.3049,-3.0348,0.84123,-3.5487,-0.78301,-1.7149
1.3016,-3.031,0.83773,-3.5574,-0.79021,-1.7049
1.2982,-3.0271,0.83428,-3.566,-0.79736,-1.6949
1.2949,-3.023,0.83087,-3.5745,-0.80448,-1.685
1.2917,-3.0189,0.82751,-3.583,-0.81156,-1.675
1.2884,-3.0146,0.8242,-3.5914,-0.8186,-1.665
1.2852,-3.0102,0.82093,-3.5997,-0.8256,-1.655
1.282,-3.0057,0.81771,-3.6079,-0.83257,-1.645
1.2788,-3.001,0.81452,-3.6161,-0.83949,-1.635
1.2757,-2.9962,0.81139,-3.6242,-0.84638,-1.625
1.2726,-2.9914,0.80829,-3.6323,-0.85323,-1.615
1.2695,-2.9863,0.80524,-3.6402,-0.86004,-1.605
1.2665,-2.9812,0.80224,-3.6481,-0.86681,-1.595
1.2635,-2.9759,0.79927,-3.656,-0.87354,-1.585
1.2605,-2.9706,0.79634,-3.6638,-0.88023,-1.5751
1.2575,-2.965,0.79346,-3.6715,-0.88689,-1.5651
1.2546,-2.9594,0.79062,-3.6791,-0.8935,-1.5551
1.2517,-2.9537,0.78782,-3.6867,-0.90008,-1.5452
1.2489,-2.9478,0.78506,-3.6942,-0.90662,-1.5353
1.2461,-2.9418,0.78233,-3.7016,-0.91312,-1.5254
1.2433,-2.9357,0.77965,-3.709,-0.91958,-1.5155
1.2406,-2.9295,0.77701,-3.7163,-0.92601,-1.5057
1.2379,-2.9231,0.7744,-3.7236,-0.93239,-1.4958
1.2353,-2.9166,0.77184,-3.7308,-0.93874,-1.486
1.2327,-2.91,0.76931,-3.7379,-0.94505,-1.4763
1.2302,-2.9033,0.76681,-3.745,-0.95132,-1.4665
1.2277,-2.8965,0.76436,-3.752,-0.95755,-1.4568
1.2252,-2.8896,0.76194,-3.7589,-0.96375,-1.4471
1.2228,-2.8825,0.75955,-3.7658,-0.9699,-1.4375
1.2204,-2.8753,0.75721,-3.7726,-0.97602,-1.4278
1.2181,-2.868,0.75489,-3.7794,-0.9821,-1.4183
1.2158,-2.8606,0.75261,-3.7861,-0.98814,-1.4087
1.2136,-2.8531,0.75037,-3.7927,-0.99415,-1.3992
1.2114,-2.8454,0.74816,-3.7993,-1.0001,-1.3898
1.2093,-2.8377,0.74599,-3.8058,-1.006,-1.3804
1.2072,-2.8298,0.74384,-3.8123,-1.0119,-1.371
1.2052,-2.8218,0.74173,-3.8187,-1.0178,-1.3617
1.2032,-2.8137,0.73965,-3.825,-1.0236,-1.3524
1.2013,-2.8055,0.73761,-3.8313,-1.0294,-1.3432
1.1995,-2.7972,0.73559,-3.8375,-1.0351,-1.3341
1.1977,-2.7888,0.73361,-3.8437,-1.0408,-1.3249
1.1959,-2.7803,0.73166,-3.8498,-1.0465,-1.3159
1.1942,-2.7716,0.72974,-3.8559,-1.0521,-1.3069
1.1926,-2.7629,0.72784,-3.8619,-1.0577,-1.298
1.191,-2.754,0.72598,-3.8679,-1.0632,-1.2891
1.1895,-2.7451,0.72415,-3.8737,-1.0688,-1.2803
1.1881,-2.736,0.72235,-3.8796,-1.0742,-1.2716
1.1867,-2.7269,0.72057,-3.8854,-1.0797,-1.2629
1.1854,-2.7176,0.71883,-3.8911,-1.0851,-1.2543
1.1841,-2.7083,0.71711,-3.8968,-1.0904,-1.2458
1.1829,-2.6988,0.71542,-3.9024,-1.0958,-1.2373
1.1818,-2.6892,0.71375,-3.908,-1.1011,-1.2289
1.1807,-2.6796,0.71212,-3.9135,-1.1063,-1.2206
1.1797,-2.6698,0.71051,-3.919,-1.1116,-1.2123
1.1787,-2.66,0.70892,-3.9244,-1.1167,-1.2042
1.1778,-2.6501,0.70737,-3.9298,-1.1219,-1.1961
1.177,-2.64,0.70583,-3.9351,-1.127,-1.1881
1.1763,-2.6299,0.70433,-3.9404,-1.1321,-1.1802
1.1756,-2.6197,0.70285,-3.9456,-1.1371,-1.1723
1.175,-2.6094,0.70139,-3.9508,-1.1421,-1.1646
1.1744,-2.599,0.69996,-3.9559,-1.1471,-1.1569
1.174,-2.5886,0.69855,-3.961,-1.152,-1.1493
1.1735,-2.578,0.69717,-3.966,-1.1569,-1.1418
1.1732,-2.5674,0.69581,-3.971,-1.1618,-1.1344
1.1729,-2.5567,0.69447,-3.976,-1.1666,-1.1271
1.1728,-2.5459,0.69316,-3.9809,-1.1714,-1.1199
1.1726,-2.535,0.69187,-3.9857,-1.1761,-1.1128
1.1726,-2.5241,0.6906,-3.9905,-1.1808,-1.1058
1.1726,-2.513,0.68936,-3.9953,-1.1855,-1.0989
1.1727,-2.5019,0.68813,-4,-1.1902,-1.092
1.1729,-2.4908,0.68693,-4.0046,-1.1948,-1.0853
1.1731,-2.4795,0.68575,-4.0092,-1.1994,-1.0787
1.1734,-2.4682,0.68459,-4.0138,-1.2039,-1.0722
1.1738,-2.4569,0.68346,-4.0184,-1.2084,-1.0658
1.1743,-2.4454,0.68234,-4.0229,-1.2129,-1.0595
1.1748,-2.4339,0.68125,-4.0273,-1.2173,-1.0533
1.1754,-2.4224,0.68017,-4.0317,-1.2217,-1.0472
1.1761,-2.4107,0.67912,-4.0361,-1.2261,-1.0412
1.1769,-2.3991,0.67809,-4.0404,-1.2304,-1.0354
1.1777,-2.3873,0.67708,-4.0447,-1.2347,-1.0296
1.1786,-2.3755,0.67608,-4.0489,-1.239,-1.024
1.1796,-2.3637,0.67511,-4.0531,-1.2432,-1.0184
1.1807,-2.3518,0.67416,-4.0573,-1.2474,-1.013
1.1818,-2.3399,0.67322,-4.0614,-1.2516,-1.0078
1.183,-2.3279,0.67231,-4.0655,-1.2557,-1.0026
1.1843,-2.3158,0.67142,-4.0695,-1.2598,-0.99753
1.1857,-2.3037,0.67054,-4.0736,-1.2639,-0.9926
1.1872,-2.2916,0.66968,-4.0775,-1.2679,-0.9878
1.1887,-2.2794,0.66885,-4.0815,-1.2719,-0.98311
1.1903,-2.2672,0.66803,-4.0853,-1.2759,-0.97856
1.192,-2.255,0.66723,-4.0892,-1.2798,-0.97412
1.1938,-2.2427,0.66644,-4.093,-1.2837,-0.96982
1.1956,-2.2304,0.66568,-4.0968,-1.2876,-0.96564
1.1975,-2.2181,0.66494,-4.1006,-1.2914,-0.96159
1.1995,-2.2057,0.66421,-4.1043,-1.2952,-0.95767
1.2016,-2.1933,0.6635,-4.1079,-1.299,-0.95388
1.2038,-2.1809,0.66281,-4.1116,-1.3027,-0.95022
1.206,-2.1685,0.66214,-4.1152,-1.3064,-0.9467
1.2083,-2.156,0.66149,-4.1188,-1.31,-0.94331
1.2107,-2.1435,0.66085,-4.1223,-1.3137,-0.94006
1.2132,-2.131,0.66023,-4.1258,-1.3173,-0.93694
1.2158,-2.1185,0.65963,-4.1293,-1.3208,-0.93395
1.2184,-2.106,0.65905,-4.1327,-1.3244,-0.93111
1.2211,-2.0935,0.65849,-4.1361,-1.3279,-0.9284
1.2239,-2.0809,0.65794,-4.1395,-1.3313,-0.92583
1.2268,-2.0684,0.65741,-4.1429,-1.3348,-0.9234
1.2297,-2.0558,0.6569,-4.1462,-1.3382,-0.92112
1.2327,-2.0433,0.65641,-4.1494,-1.3416,-0.91897
1.2358,-2.0307,0.65593,-4.1527,-1.3449,-0.91697
1.239,-2.0182,0.65547,-4.1559,-1.3482,-0.91511
1.2423,-2.0056,0.65504,-4.1591,-1.3515,-0.91339
1.2456,-1.9931,0.65461,-4.1622,-1.3547,-0.91182
1.249,-1.9806,0.65421,-4.1654,-1.3579,-0.9104
1.2525,-1.9681,0.65382,-4.1685,-1.3611,-0.90912
1.2561,-1.9555,0.65346,-4.1715,-1.3643,-0.90799
1.2597,-1.9431,0.6531,-4.1746,-1.3674,-0.907
1.2634,-1.9306,0.65277,-4.1776,-1.3705,-0.90616
1.2672,-1.9181,0.65246,-4.1805,-1.3735,-0.90548
1.2711,-1.9057,0.65216,-4.1835,-1.3765,-0.90494
1.275,-1.8933,0.65188,-4.1864,-1.3795,-0.90455
1.2791,-1.8809,0.65162,-4.1893,-1.3825,-0.90431
1.2832,-1.8685,0.65138,-4.1922,-1.3854,-0.90423
1.2873,-1.8562,0.65116,-4.195,-1.3883,-0.90429
1.2916,-1.8439,0.65095,-4.1978,-1.3912,-0.90451
1.2959,-1.8316,0.65076,-4.2006,-1.394,-0.90488
1.3003,-1.8194,0.6506,-4.2033,-1.3968,-0.9054
1.3048,-1.8072,0.65044,-4.2061,-1.3995,-0.90608
1.3093,-1.795,0.65031,-4.2087,-1.4023,-0.90691
1.3139,-1.7829,0.6502,-4.2114,-1.405,-0.9079
1.3186,-1.7708,0.65011,-4.2141,-1.4077,-0.90904
1.3234,-1.7588,0.65003,-4.2167,-1.4103,-0.91034
1.3282,-1.7468,0.64997,-4.2193,-1.4129,-0.91179
1.3331,-1.7349,0.64994,-4.2218,-1.4155,-0.9134
1.3381,-1.723,0.64992,-4.2244,-1.418,-0.91516
1.3431,-1.7112,0.64992,-4.2269,-1.4205,-0.91708
1.3482,-1.6994,0.64994,-4.2294,-1.423,-0.91916
1.3534,-1.6877,0.64998,-4.2318,-1.4255,-0.9214
1.3586,-1.6761,0.65003,-4.2343,-1.4279,-0.92379
1.3639,-1.6645,0.65011,-4.2367,-1.4303,-0.92634
1.3693,-1.653,0.65021,-4.2391,-1.4326,-0.92905
1.3748,-1.6415,0.65033,-4.2415,-1.435,-0.93192
1.3803,-1.6301,0.65047,-4.2438,-1.4372,-0.93495
1.3858,-1.6188,0.65062,-4.2461,-1.4395,-0.93813
1.3915,-1.6076,0.6508,-4.2484,-1.4417,-0.94147
1.3972,-1.5964,0.651,-4.2507,-1.4439,-0.94498
1.403,-1.5853,0.65121,-4.2529,-1.4461,-0.94864
1.4088,-1.5743,0.65145,-4.2551,-1.4482,-0.95246
1.4147,-1.5634,0.65171,-4.2573,-1.4503,-0.95643
1.4206,-1.5525,0.65199,-4.2595,-1.4524,-0.96057
1.4267,-1.5417,0.65229,-4.2616,-1.4544,-0.96487
1.4327,-1.531,0.65261,-4.2638,-1.4564,-0.96932
1.4389,-1.5204,0.65295,-4.2659,-1.4584,-0.97394
1.4451,-1.5099,0.65331,-4.2679,-1.4603,-0.97871
1.4513,-1.4995,0.6537,-4.27,-1.4622,-0.98365
1.4576,-1.4892,0.6541,-4.272,-1.4641,-0.98874
1.464,-1.4789,0.65453,-4.274,-1.466,-0.99399
1.4704,-1.4688,0.65497,-4.276,-1.4678,-0.9994
1.4769,-1.4587,0.65544,-4.2779,-1.4696,-1.005
1.4834,-1.4488,0.65593,-4.2799,-1.4713,-1.0107
1.49,-1.4389,0.65644,-4.2818,-1.473,-1.0166
1.4966,-1.4292,0.65698,-4.2837,-1.4747,-1.0226
1.5033,-1.4196,0.65753,-4.2855,-1.4763,-1.0288
1.5101,-1.41,0.65811,-4.2874,-1.478,-1.0352
1.5168,-1.4006,0.65871,-4.2892,-1.4795,-1.0417
1.5237,-1.3913,0.65933,-4.291,-1.4811,-1.0484
1.5306,-1.3821,0.65997,-4.2928,-1.4826,-1.0552
1.5375,-1.373,0.66064,-4.2945,-1.4841,-1.0622
1.5445,-1.364,0.66132,-4.2962,-1.4855,-1.0693
1.5515,-1.3551,0.66203,-4.298,-1.487,-1.0766
1.5586,-1.3464,0.66277,-4.2996,-1.4883,-1.0841
1.5657,-1.3377,0.66352,-4.3013,-1.4897,-1.0917
1.5728,-1.3292,0.6643,-4.3029,-1.491,-1.0994
1.58,-1.3208,0.6651,-4.3045,-1.4923,-1.1074
1.5873,-1.3125,0.66592,-4.3061,-1.4935,-1.1154
1.5946,-1.3044,0.66676,-4.3077,-1.4947,-1.1237
1.6019,-1.2963,0.66763,-4.3092,-1.4959,-1.132
1.6092,-1.2884,0.66852,-4.3107,-1.4971,-1.1406
1.6166,-1.2806,0.66943,-4.3122,-1.4982,-1.1493
1.6241,-1.273,0.67037,-4.3137,-1.4993,-1.1581
1.6315,-1.2655,0.67133,-4.3151,-1.5003,-1.1671
1.639,-1.2581,0.67231,-4.3166,-1.5013,-1.1762
1.6466,-1.2508,0.67331,-4.318,-1.5023,-1.1855
1.6541,-1.2437,0.67434,-4.3193,-1.5032,-1.1949
1.6617,-1.2367,0.67539,-4.3207,-1.5041,-1.2045
1.6694,-1.2298,0.67646,-4.322,-1.505,-1.2142
1.677,-1.2231,0.67756,-4.3233,-1.5058,-1.2241
1.6847,-1.2165,0.67867,-4.3246,-1.5066,-1.2341
1.6924,-1.21,0.67981,-4.3259,-1.5074,-1.2443
1.7002,-1.2037,0.68098,-4.3271,-1.5081,-1.2546
1.7079,-1.1975,0.68216,-4.3283,-1.5088,-1.2651
1.7157,-1.1915,0.68337,-4.3295,-1.5095,-1.2757
1.7235,-1.1856,0.6846,-4.3306,-1.5101,-1.2864
1.7314,-1.1798,0.68586,-4.3318,-1.5107,-1.2973
1.7392,-1.1742,0.68713,-4.3329,-1.5112,-1.3083
1.7471,-1.1687,0.68843,-4.334,-1.5117,-1.3195
1.755,-1.1634,0.68975,-4.335,-1.5122,-1.3308
1.7629,-1.1582,0.69109,-4.3361,-1.5126,-1.3422
1.7709,-1.1532,0.69246,-4.3371,-1.513,-1.3538
1.7788,-1.1483,0.69384,-4.3381,-1.5134,-1.3655
1.7868,-1.1435,0.69525,-4.339,-1.5137,-1.3774
1.7947,-1.1389,0.69668,-4.3399,-1.514,-1.3894
1.8027,-1.1345,0.69813,-4.3409,-1.5142,-1.4015
1.8107,-1.1302,0.6996,-4.3417,-1.5145,-1.4138
1.8187,-1.126,0.7011,-4.3426,-1.5146,-1.4262
1.8267,-1.122,0.70261,-4.3434,-1.5148,-1.4387
1.8347,-1.1181,0.70415,-4.3442,-1.5149,-1.4513
1.8428,-1.1144,0.70571,-4.345,-1.5149,-1.4641
1.8508,-1.1108,0.70729,-4.3457,-1.5149,-1.477
1.8588,-1.1074,0.70888,-4.3465,-1.5149,-1.4901
1.8669,-1.1041,0.7105,-4.3472,-1.5149,-1.5032
1.8749,-1.101,0.71214,-4.3478,-1.5148,-1.5165
1.883,-1.098,0.7138,-4.3485,-1.5146,-1.5299
1.891,-1.0952,0.71548,-4.3491,-1.5145,-1.5435
1.8991,-1.0925,0.71717,-4.3497,-1.5142,-1.5571
1.9071,-1.09,0.71889,-4.3502,-1.514,-1.5709
1.9151,-1.0876,0.72062,-4.3507,-1.5137,-1.5848
1.9232,-1.0854,0.72238,-4.3512,-1.5134,-1.5988
1.9312,-1.0833,0.72415,-4.3517,-1.513,-1.6129
1.9392,-1.0814,0.72594,-4.3521,-1.5126,-1.6272
1.9472,-1.0796,0.72775,-4.3526,-1.5121,-1.6416
1.9552,-1.078,0.72957,-4.3529,-1.5116,-1.656
1.9632,-1.0765,0.73142,-4.3533,-1.5111,-1.6706
1.9712,-1.0751,0.73328,-4.3536,-1.5105,-1.6853
1.9791,-1.0739,0.73515,-4.3539,-1.5099,-1.7001
1.9871,-1.0729,0.73705,-4.3542,-1.5092,-1.715
1.995,-1.072,0.73895,-4.3544,-1.5085,-1.7301
2.0029,-1.0713,0.74088,-4.3546,-1.5078,-1.7452
2.0108,-1.0707,0.74282,-4.3548,-1.507,-1.7604
2.0187,-1.0702,0.74477,-4.3549,-1.5061,-1.7758
2.0266,-1.0699,0.74674,-4.355,-1.5053,-1.7912
2.0344,-1.0698,0.74872,-4.3551,-1.5044,-1.8068
2.0422,-1.0698,0.75072,-4.3551,-1.5034,-1.8224
2.05,-1.0699,0.75273,-4.3552,-1.5024,-1.8381
2.0578,-1.0702,0.75475,-4.3551,-1.5013,-1.854
2.0655,-1.0706,0.75678,-4.3551,-1.5003,-1.8699
2.0732,-1.0711,0.75883,-4.355,-1.4991,-1.8859
2.0809,-1.0718,0.76089,-4.3549,-1.4979,-1.902
