shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
2.2686,-0.45797,-2.1392,-1.1457,0.5787,0.90667
2.2688,-0.45955,-2.145,-1.1541,0.56963,0.90936
2.2689,-0.46116,-2.1507,-1.1625,0.56058,0.91206
2.2689,-0.46282,-2.1563,-1.1708,0.55154,0.91479
2.2689,-0.46452,-2.1619,-1.179,0.54253,0.91754
2.2689,-0.46627,-2.1673,-1.1873,0.53354,0.92031
2.2688,-0.46805,-2.1727,-1.1955,0.52457,0.9231
2.2686,-0.46988,-2.1779,-1.2037,0.51562,0.92592
2.2684,-0.47176,-2.1831,-1.2119,0.50669,0.92875
2.2682,-0.47368,-2.1882,-1.22,0.49779,0.9316
2.2679,-0.47564,-2.1932,-1.2281,0.4889,0.93448
2.2675,-0.47764,-2.1982,-1.2361,0.48004,0.93737
2.2671,-0.47969,-2.203,-1.2441,0.47121,0.94029
2.2667,-0.48178,-2.2077,-1.2521,0.4624,0.94322
2.2662,-0.48391,-2.2124,-1.2601,0.45361,0.94618
2.2656,-0.48609,-2.217,-1.268,0.44484,0.94915
2.265,-0.48831,-2.2215,-1.2759,0.43611,0.95215
2.2643,-0.49057,-2.2258,-1.2837,0.42739,0.95517
2.2636,-0.49288,-2.2302,-1.2916,0.4187,0.9582
2.2629,-0.49523,-2.2344,-1.2993,0.41004,0.96126
2.2621,-0.49763,-2.2385,-1.3071,0.4014,0.96434
2.2612,-0.50007,-2.2425,-1.3148,0.39279,0.96743
2.2603,-0.50255,-2.2465,-1.3225,0.38421,0.97055
2.2593,-0.50508,-2.2503,-1.3301,0.37565,0.97369
2.2583,-0.50765,-2.2541,-1.3377,0.36713,0.97684
2.2572,-0.51026,-2.2577,-1.3452,0.35862,0.98001
2.256,-0.51292,-2.2613,-1.3528,0.35015,0.98321
2.2549,-0.51563,-2.2648,-1.3603,0.34171,0.98642
2.2536,-0.51837,-2.2682,-1.3677,0.33329,0.98965
2.2523,-0.52116,-2.2715,-1.3751,0.3249,0.9929
2.251,-0.524,-2.2747,-1.3825,0.31654,0.99617
2.2496,-0.52688,-2.2779,-1.3898,0.30822,0.99946
2.2481,-0.5298,-2.2809,-1.3971,0.29992,1.0028
2.2466,-0.53277,-2.2838,-1.4044,0.29165,1.0061
2.2451,-0.53578,-2.2867,-1.4116,0.28341,1.0094
2.2434,-0.53884,-2.2894,-1.4187,0.2752,1.0128
2.2418,-0.54194,-2.2921,-1.4259,0.26703,1.0162
2.24,-0.54508,-2.2947,-1.433,0.25888,1.0196
2.2382,-0.54827,-2.2971,-1.44,0.25077,1.023
2.2364,-0.5515,-2.2995,-1.4471,0.24268,1.0264
2.2345,-0.55478,-2.3018,-1.454,0.23463,1.0299
2.2326,-0.5581,-2.304,-1.461,0.22661,1.0333
2.2306,-0.56146,-2.3061,-1.4679,0.21863,1.0368
2.2285,-0.56487,-2.3081,-1.4747,0.21068,1.0403
2.2264,-0.56832,-2.3101,-1.4815,0.20276,1.0438
2.2242,-0.57182,-2.3119,-1.4883,0.19487,1.0474
2.222,-0.57536,-2.3136,-1.495,0.18702,1.0509
2.2197,-0.57894,-2.3153,-1.5017,0.1792,1.0545
2.2174,-0.58257,-2.3168,-1.5084,0.17141,1.0581
2.215,-0.58624,-2.3183,-1.515,0.16366,1.0617
2.2125,-0.58996,-2.3197,-1.5215,0.15595,1.0653
2.21,-0.59372,-2.3209,-1.5281,0.14827,1.0689
2.2074,-0.59752,-2.3221,-1.5345,0.14062,1.0725
2.2048,-0.60137,-2.3232,-1.541,0.13301,1.0762
2.2021,-0.60526,-2.3242,-1.5474,0.12543,1.0799
2.1994,-0.60919,-2.3251,-1.5537,0.11789,1.0836
2.1966,-0.61317,-2.3259,-1.56,0.11039,1.0873
2.1938,-0.61719,-2.3266,-1.5663,0.10292,1.091
2.1909,-0.62126,-2.3272,-1.5725,0.095489,1.0947
2.1879,-0.62537,-2.3278,-1.5787,0.088094,1.0985
2.1849,-0.62952,-2.3282,-1.5848,0.080736,1.1022
2.1818,-0.63372,-2.3285,-1.5909,0.073414,1.106
2.1787,-0.63795,-2.3288,-1.5969,0.06613,1.1098
2.1755,-0.64224,-2.3289,-1.603,0.058883,1.1136
2.1722,-0.64656,-2.329,-1.6089,0.051674,1.1174
2.1689,-0.65093,-2.329,-1.6148,0.044502,1.1212
2.1655,-0.65534,-2.3288,-1.6207,0.037368,1.1251
2.1621,-0.65979,-2.3286,-1.6265,0.030272,1.1289
2.1586,-0.66429,-2.3283,-1.6323,0.023214,1.1328
2.1551,-0.66883,-2.3279,-1.638,0.016195,1.1367
2.1515,-0.67341,-2.3274,-1.6437,0.0092144,1.1405
2.1478,-0.67803,-2.3268,-1.6494,0.0022725,1.1444
2.1441,-0.6827,-2.3262,-1.655,-0.0046304,1.1483
2.1403,-0.68741,-2.3254,-1.6605,-0.011494,1.1523
2.1365,-0.69216,-2.3245,-1.6661,-0.018319,1.1562
2.1326,-0.69695,-2.3236,-1.6715,-0.025104,1.1601
2.1287,-0.70178,-2.3225,-1.677,-0.03185,1.1641
2.1246,-0.70666,-2.3214,-1.6823,-0.038556,1.168
2.1206,-0.71158,-2.3201,-1.6877,-0.045222,1.172
2.1165,-0.71654,-2.3188,-1.693,-0.051849,1.176
2.1123,-0.72154,-2.3174,-1.6982,-0.058435,1.18
2.108,-0.72659,-2.3159,-1.7034,-0.064981,1.184
2.1037,-0.73167,-2.3143,-1.7086,-0.071487,1.188
2.0994,-0.7368,-2.3126,-1.7137,-0.077952,1.192
2.095,-0.74196,-2.3108,-1.7187,-0.084376,1.196
2.0905,-0.74717,-2.309,-1.7238,-0.09076,1.2
2.0859,-0.75242,-2.307,-1.7287,-0.097103,1.2041
2.0814,-0.75771,-2.305,-1.7337,-0.10341,1.2081
2.0767,-0.76304,-2.3028,-1.7386,-0.10967,1.2122
2.072,-0.76841,-2.3006,-1.7434,-0.11589,1.2162
2.0672,-0.77382,-2.2983,-1.7482,-0.12206,1.2203
2.0624,-0.77927,-2.2959,-1.7529,-0.1282,1.2244
2.0575,-0.78476,-2.2934,-1.7576,-0.1343,1.2285
2.0526,-0.79029,-2.2908,-1.7623,-0.14035,1.2325
2.0475,-0.79586,-2.2881,-1.7669,-0.14636,1.2366
2.0425,-0.80147,-2.2853,-1.7715,-0.15234,1.2407
2.0374,-0.80712,-2.2825,-1.776,-0.15826,1.2448
2.0322,-0.81281,-2.2795,-1.7805,-0.16415,1.2489
2.0269,-0.81854,-2.2765,-1.7849,-0.17,1.253
2.0216,-0.8243,-2.2734,-1.7893,-0.1758,1.2571
2.0163,-0.83011,-2.2702,-1.7936,-0.18156,1.2613
2.0109,-0.83595,-2.2669,-1.7979,-0.18728,1.2654
2.0054,-0.84183,-2.2635,-1.8022,-0.19296,1.2695
1.9999,-0.84775,-2.26,-1.8064,-0.19859,1.2736
1.9943,-0.85371,-2.2565,-1.8106,-0.20418,1.2777
1.9886,-0.85971,-2.2528,-1.8147,-0.20973,1.2819
1.9829,-0.86574,-2.2491,-1.8187,-0.21524,1.286
1.9771,-0.87181,-2.2453,-1.8228,-0.22071,1.2901
1.9713,-0.87792,-2.2414,-1.8268,-0.22613,1.2943
1.9654,-0.88407,-2.2374,-1.8307,-0.23151,1.2984
1.9595,-0.89025,-2.2333,-1.8346,-0.23684,1.3025
1.9535,-0.89647,-2.2292,-1.8384,-0.24214,1.3067
1.9474,-0.90273,-2.2249,-1.8422,-0.24739,1.3108
1.9413,-0.90902,-2.2206,-1.846,-0.2526,1.3149
1.9351,-0.91535,-2.2162,-1.8497,-0.25777,1.3191
1.9289,-0.92171,-2.2117,-1.8534,-0.26289,1.3232
1.9226,-0.92811,-2.2071,-1.857,-0.26797,1.3273
1.9162,-0.93455,-2.2024,-1.8606,-0.27301,1.3315
1.9098,-0.94102,-2.1977,-1.8641,-0.27801,1.3356
1.9033,-0.94753,-2.1929,-1.8676,-0.28296,1.3397
1.8968,-0.95407,-2.188,-1.8711,-0.28787,1.3438
1.8902,-0.96065,-2.183,-1.8745,-0.29274,1.348
1.8836,-0.96726,-2.1779,-1.8779,-0.29757,1.3521
1.8769,-0.9739,-2.1727,-1.8812,-0.30235,1.3562
1.8701,-0.98058,-2.1675,-1.8845,-0.30709,1.3603
1.8633,-0.98729,-2.1622,-1.8877,-0.31179,1.3644
1.8564,-0.99404,-2.1568,-1.8909,-0.31644,1.3685
1.8495,-1.0008,-2.1513,-1.894,-0.32105,1.3726
1.8425,-1.0076,-2.1458,-1.8971,-0.32562,1.3767
1.8354,-1.0145,-2.1401,-1.9002,-0.33015,1.3808
1.8283,-1.0214,-2.1344,-1.9032,-0.33463,1.3848
1.8211,-1.0283,-2.1286,-1.9062,-0.33908,1.3889
1.8139,-1.0352,-2.1227,-1.9092,-0.34348,1.393
1.8066,-1.0422,-2.1168,-1.9121,-0.34783,1.397
1.7993,-1.0492,-2.1108,-1.9149,-0.35215,1.4011
1.7919,-1.0562,-2.1047,-1.9177,-0.35642,1.4051
1.7845,-1.0633,-2.0985,-1.9205,-0.36065,1.4092
1.777,-1.0704,-2.0922,-1.9232,-0.36484,1.4132
1.7694,-1.0775,-2.0859,-1.9259,-0.36899,1.4172
1.7618,-1.0847,-2.0795,-1.9286,-0.37309,1.4212
1.7541,-1.0919,-2.073,-1.9312,-0.37715,1.4252
1.7464,-1.0991,-2.0665,-1.9337,-0.38118,1.4292
1.7386,-1.1064,-2.0598,-1.9363,-0.38515,1.4332
1.7307,-1.1136,-2.0531,-1.9387,-0.38909,1.4371
1.7228,-1.1209,-2.0464,-1.9412,-0.39299,1.4411
1.7149,-1.1283,-2.0395,-1.9436,-0.39684,1.4451
1.7069,-1.1357,-2.0326,-1.946,-0.40065,1.449
1.6988,-1.1431,-2.0256,-1.9483,-0.40442,1.4529
1.6907,-1.1505,-2.0185,-1.9506,-0.40815,1.4568
1.6825,-1.1579,-2.0114,-1.9528,-0.41184,1.4607
1.6743,-1.1654,-2.0042,-1.955,-0.41549,1.4646
1.666,-1.1729,-1.9969,-1.9572,-0.4191,1.4685
1.6576,-1.1804,-1.9896,-1.9593,-0.42266,1.4723
1.6492,-1.188,-1.9822,-1.9614,-0.42619,1.4762
1.6408,-1.1956,-1.9747,-1.9635,-0.42967,1.48
1.6323,-1.2032,-1.9671,-1.9655,-0.43312,1.4838
1.6237,-1.2108,-1.9595,-1.9675,-0.43652,1.4876
1.6151,-1.2185,-1.9518,-1.9694,-0.43988,1.4914
1.6064,-1.2262,-1.9441,-1.9713,-0.44321,1.4952
1.5977,-1.2339,-1.9363,-1.9732,-0.44649,1.4989
1.5889,-1.2416,-1.9284,-1.975,-0.44973,1.5027
1.5801,-1.2494,-1.9204,-1.9768,-0.45294,1.5064
1.5712,-1.2572,-1.9124,-1.9786,-0.4561,1.5101
1.5623,-1.265,-1.9043,-1.9803,-0.45922,1.5138
1.5533,-1.2728,-1.8962,-1.982,-0.46231,1.5174
1.5442,-1.2807,-1.888,-1.9836,-0.46535,1.5211
1.5351,-1.2886,-1.8797,-1.9852,-0.46836,1.5247
1.526,-1.2965,-1.8714,-1.9868,-0.47133,1.5283
1.5168,-1.3044,-1.863,-1.9883,-0.47426,1.5319
1.5075,-1.3124,-1.8545,-1.9899,-0.47715,1.5355
1.4982,-1.3203,-1.846,-1.9913,-0.48,1.539
1.4889,-1.3283,-1.8374,-1.9928,-0.48281,1.5425
1.4795,-1.3363,-1.8288,-1.9942,-0.48559,1.546
1.47,-1.3444,-1.8201,-1.9956,-0.48832,1.5495
1.4605,-1.3524,-1.8114,-1.9969,-0.49102,1.553
1.4509,-1.3605,-1.8026,-1.9982,-0.49369,1.5564
1.4413,-1.3686,-1.7937,-1.9995,-0.49631,1.5598
1.4317,-1.3767,-1.7848,-2.0007,-0.4989,1.5632
1.4219,-1.3848,-1.7758,-2.0019,-0.50145,1.5666
1.4122,-1.393,-1.7667,-2.0031,-0.50396,1.57
1.4024,-1.4011,-1.7576,-2.0042,-0.50644,1.5733
1.3925,-1.4093,-1.7485,-2.0054,-0.50888,1.5766
1.3826,-1.4175,-1.7393,-2.0064,-0.51128,1.5799
1.3726,-1.4257,-1.73,-2.0075,-0.51365,1.5831
1.3626,-1.434,-1.7207,-2.0085,-0.51598,1.5863
1.3525,-1.4422,-1.7114,-2.0095,-0.51828,1.5895
1.3424,-1.4505,-1.7019,-2.0105,-0.52054,1.5927
1.3323,-1.4588,-1.6925,-2.0114,-0.52277,1.5959
1.3221,-1.4671,-1.6829,-2.0123,-0.52496,1.599
1.3118,-1.4754,-1.6734,-2.0132,-0.52711,1.6021
1.3015,-1.4837,-1.6638,-2.014,-0.52923,1.6051
1.2911,-1.4921,-1.6541,-2.0148,-0.53132,1.6082
1.2807,-1.5005,-1.6444,-2.0156,-0.53337,1.6112
1.2703,-1.5088,-1.6346,-2.0164,-0.53539,1.6142
1.2598,-1.5172,-1.6248,-2.0171,-0.53737,1.6171
1.2493,-1.5256,-1.6149,-2.0178,-0.53932,1.62
1.2387,-1.534,-1.605,-2.0185,-0.54124,1.6229
1.228,-1.5425,-1.5951,-2.0192,-0.54312,1.6258
1.2174,-1.5509,-1.5851,-2.0198,-0.54497,1.6286
1.2066,-1.5594,-1.575,-2.0204,-0.54679,1.6314
1.1959,-1.5678,-1.565,-2.021,-0.54858,1.6342
1.185,-1.5763,-1.5548,-2.0215,-0.55033,1.6369
1.1742,-1.5848,-1.5446,-2.022,-0.55205,1.6396
1.1633,-1.5933,-1.5344,-2.0225,-0.55374,1.6423
1.1523,-1.6018,-1.5242,-2.023,-0.5554,1.6449
1.1413,-1.6103,-1.5139,-2.0235,-0.55703,1.6475
1.1303,-1.6188,-1.5035,-2.0239,-0.55863,1.6501
1.1192,-1.6274,-1.4932,-2.0243,-0.56019,1.6526
1.1081,-1.6359,-1.4827,-2.0247,-0.56173,1.6551
1.0969,-1.6445,-1.4723,-2.025,-0.56323,1.6576
1.0857,-1.653,-1.4618,-2.0254,-0.56471,1.6601
1.0744,-1.6616,-1.4513,-2.0257,-0.56615,1.6625
1.0631,-1.6702,-1.4407,-2.026,-0.56757,1.6648
1.0518,-1.6788,-1.4301,-2.0263,-0.56896,1.6671
1.0404,-1.6873,-1.4195,-2.0265,-0.57031,1.6694
1.029,-1.6959,-1.4088,-2.0267,-0.57164,1.6717
1.0175,-1.7045,-1.3981,-2.027,-0.57294,1.6739
1.006,-1.7132,-1.3873,-2.0271,-0.57421,1.6761
0.99448,-1.7218,-1.3765,-2.0273,-0.57546,1.6782
0.98289,-1.7304,-1.3657,-2.0275,-0.57668,1.6804
0.97126,-1.739,-1.3549,-2.0276,-0.57787,1.6824
0.9596,-1.7476,-1.344,-2.0277,-0.57903,1.6844
0.94789,-1.7563,-1.3331,-2.0278,-0.58016,1.6864
0.93615,-1.7649,-1.3222,-2.0279,-0.58127,1.6884
0.92436,-1.7735,-1.3112,-2.0279,-0.58236,1.6903
0.91254,-1.7822,-1.3002,-2.028,-0.58341,1.6922
0.90068,-1.7908,-1.2892,-2.028,-0.58444,1.694
0.88878,-1.7994,-1.2782,-2.028,-0.58545,1.6958
0.87684,-1.8081,-1.2671,-2.028,-0.58643,1.6976
0.86487,-1.8167,-1.256,-2.028,-0.58739,1.6993
0.85285,-1.8254,-1.2449,-2.028,-0.58832,1.7009
0.8408,-1.834,-1.2337,-2.0279,-0.58923,1.7026
0.82872,-1.8427,-1.2226,-2.0278,-0.59011,1.7041
0.8166,-1.8513,-1.2114,-2.0278,-0.59097,1.7057
0.80444,-1.86,-1.2001,-2.0277,-0.59181,1.7072
0.79225,-1.8686,-1.1889,-2.0276,-0.59262,1.7086
0.78002,-1.8772,-1.1776,-2.0274,-0.59341,1.71
0.76776,-1.8859,-1.1663,-2.0273,-0.59418,1.7114
0.75546,-1.8945,-1.155,-2.0271,-0.59493,1.7127
0.74313,-1.9032,-1.1437,-2.027,-0.59565,1.714
0.73076,-1.9118,-1.1324,-2.0268,-0.59635,1.7152
0.71836,-1.9204,-1.121,-2.0266,-0.59704,1.7164
0.70593,-1.929,-1.1096,-2.0264,-0.5977,1.7176
0.69346,-1.9377,-1.0982,-2.0262,-0.59834,1.7187
0.68097,-1.9463,-1.0868,-2.026,-0.59896,1.7197
0.66844,-1.9549,-1.0754,-2.0258,-0.59956,1.7207
0.65587,-1.9635,-1.0639,-2.0256,-0.60014,1.7217
0.64328,-1.9721,-1.0525,-2.0253,-0.6007,1.7226
0.63065,-1.9807,-1.041,-2.0251,-0.60124,1.7235
0.618,-1.9893,-1.0295,-2.0248,-0.60176,1.7243
0.60531,-1.9979,-1.018,-2.0245,-0.60227,1.7251
0.59259,-2.0064,-1.0065,-2.0243,-0.60275,1.7258
0.57984,-2.015,-0.99495,-2.024,-0.60322,1.7265
0.56707,-2.0236,-0.98341,-2.0237,-0.60367,1.7271
0.55426,-2.0321,-0.97186,-2.0234,-0.60411,1.7277
0.54143,-2.0407,-0.96031,-2.0231,-0.60452,1.7282
0.52856,-2.0492,-0.94874,-2.0228,-0.60492,1.7287
0.51567,-2.0577,-0.93716,-2.0225,-0.60531,1.7291
0.50275,-2.0662,-0.92558,-2.0221,-0.60567,1.7295
0.48981,-2.0747,-0.91399,-2.0218,-0.60603,1.7298
0.47683,-2.0832,-0.90239,-2.0215,-0.60636,1.7301
0.46383,-2.0917,-0.89079,-2.0212,-0.60669,1.7303
0.4508,-2.1002,-0.87919,-2.0208,-0.60699,1.7305
0.43775,-2.1086,-0.86757,-2.0205,-0.60729,1.7306
0.42467,-2.1171,-0.85596,-2.0201,-0.60757,1.7307
0.41157,-2.1255,-0.84434,-2.0198,-0.60783,1.7307
0.39844,-2.1339,-0.83272,-2.0194,-0.60809,1.7307
0.38529,-2.1423,-0.82109,-2.0191,-0.60832,1.7306
0.37211,-2.1507,-0.80947,-2.0187,-0.60855,1.7305
0.35891,-2.1591,-0.79784,-2.0184,-0.60877,1.7303
0.34568,-2.1675,-0.78621,-2.018,-0.60897,1.73
0.33243,-2.1758,-0.77459,-2.0177,-0.60916,1.7298
0.31916,-2.1842,-0.76296,-2.0173,-0.60934,1.7294
0.30587,-2.1925,-0.75134,-2.017,-0.60951,1.729
0.29256,-2.2008,-0.73972,-2.0166,-0.60966,1.7285
0.27922,-2.2091,-0.7281,-2.0163,-0.60981,1.728
0.26586,-2.2174,-0.71649,-2.0159,-0.60995,1.7275
0.25248,-2.2256,-0.70488,-2.0156,-0.61007,1.7269
0.23908,-2.2339,-0.69327,-2.0152,-0.61019,1.7262
0.22566,-2.2421,-0.68167,-2.0149,-0.6103,1.7255
0.21223,-2.2503,-0.67008,-2.0145,-0.6104,1.7247
0.19877,-2.2585,-0.65849,-2.0142,-0.61049,1.7238
0.18529,-2.2666,-0.64691,-2.0139,-0.61057,1.7229
0.1718,-2.2748,-0.63534,-2.0135,-0.61065,1.722
0.15828,-2.2829,-0.62378,-2.0132,-0.61071,1.721
0.14475,-2.291,-0.61222,-2.0129,-0.61078,1.7199
0.1312,-2.2991,-0.60068,-2.0126,-0.61083,1.7188
0.11764,-2.3072,-0.58914,-2.0123,-0.61088,1.7176
0.10405,-2.3152,-0.57762,-2.012,-0.61092,1.7164
0.090456,-2.3233,-0.56611,-2.0117,-0.61095,1.7151
0.076842,-2.3313,-0.55461,-2.0114,-0.61098,1.7138
0.063212,-2.3392,-0.54312,-2.0111,-0.61101,1.7124
0.049568,-2.3472,-0.53165,-2.0108,-0.61103,1.7109
0.035908,-2.3551,-0.52019,-2.0105,-0.61104,1.7094
0.022235,-2.3631,-0.50874,-2.0103,-0.61105,1.7078
0.008548,-2.371,-0.49731,-2.01,-0.61106,1.7062
-0.0051526,-2.3788,-0.4859,-2.0098,-0.61106,1.7045
-0.018866,-2.3867,-0.4745,-2.0095,-0.61106,1.7027
-0.032592,-2.3945,-0.46312,-2.0093,-0.61106,1.7009
-0.046331,-2.4023,-0.45176,-2.0091,-0.61105,1.699
-0.060081,-2.4101,-0.44041,-2.0089,-0.61104,1.6971
-0.073842,-2.4178,-0.42908,-2.0087,-0.61103,1.6951
-0.087615,-2.4255,-0.41778,-2.0085,-0.61102,1.6931
-0.1014,-2.4332,-0.40649,-2.0083,-0.61101,1.6909
-0.11519,-2.4409,-0.39522,-2.0081,-0.611,1.6888
-0.12899,-2.4485,-0.38397,-2.008,-0.61098,1.6865
-0.14281,-2.4561,-0.37275,-2.0078,-0.61097,1.6843
-0.15663,-2.4637,-0.36155,-2.0077,-0.61095,1.6819
-0.17046,-2.4713,-0.35036,-2.0076,-0.61094,1.6795
-0.1843,-2.4788,-0.33921,-2.0075,-0.61092,1.677
-0.19814,-2.4863,-0.32807,-2.0074,-0.61091,1.6745
-0.212,-2.4938,-0.31696,-2.0073,-0.6109,1.6719
-0.22586,-2.5012,-0.30588,-2.0072,-0.61089,1.6693
-0.23972,-2.5087,-0.29482,-2.0072,-0.61088,1.6666
-0.25359,-2.516,-0.28379,-2.0072,-0.61087,1.6638
-0.26747,-2.5234,-0.27278,-2.0071,-0.61087,1.661
-0.28136,-2.5307,-0.2618,-2.0071,-0.61087,1.6581
-0.29525,-2.538,-0.25085,-2.0071,-0.61087,1.6551
-0.30914,-2.5453,-0.23992,-2.0072,-0.61087,1.6521
-0.32304,-2.5525,-0.22903,-2.0072,-0.61088,1.649
-0.33694,-2.5597,-0.21816,-2.0073,-0.61089,1.6459
-0.35084,-2.5669,-0.20732,-2.0073,-0.61091,1.6427
-0.36475,-2.574,-0.19652,-2.0074,-0.61093,1.6394
-0.37866,-2.5811,-0.18574,-2.0075,-0.61096,1.6361
-0.39257,-2.5882,-0.175,-2.0076,-0.61099,1.6327
-0.40648,-2.5952,-0.16428,-2.0078,-0.61103,1.6293
-0.42039,-2.6023,-0.1536,-2.0079,-0.61107,1.6257
-0.43431,-2.6092,-0.14296,-2.0081,-0.61112,1.6222
-0.44822,-2.6162,-0.13234,-2.0083,-0.61117,1.6185
-0.46214,-2.6231,-0.12176,-2.0085,-0.61124,1.6148
-0.47605,-2.6299,-0.11122,-2.0088,-0.6113,1.6111
-0.48996,-2.6368,-0.1007,-2.009,-0.61138,1.6073
-0.50387,-2.6436,-0.090228,-2.0093,-0.61146,1.6034
-0.51778,-2.6503,-0.079787,-2.0096,-0.61156,1.5994
-0.53169,-2.6571,-0.069383,-2.0099,-0.61166,1.5954
-0.5456,-2.6637,-0.059016,-2.0102,-0.61176,1.5913
-0.5595,-2.6704,-0.048686,-2.0106,-0.61188,1.5872
-0.5734,-2.677,-0.038394,-2.011,-0.61201,1.583
-0.58729,-2.6836,-0.02814,-2.0114,-0.61214,1.5788
-0.60118,-2.6901,-0.017925,-2.0118,-0.61229,1.5744
-0.61507,-2.6967,-0.0077488,-2.0122,-0.61244,1.5701
-0.62895,-2.7031,0.0023877,-2.0127,-0.61261,1.5656
-0.64282,-2.7095,0.012484,-2.0132,-0.61278,1.5611
-0.65669,-2.7159,0.02254,-2.0137,-0.61297,1.5565
-0.67055,-2.7223,0.032555,-2.0142,-0.61316,1.5519
-0.68441,-2.7286,0.042528,-2.0148,-0.61337,1.5472
-0.69825,-2.7349,0.05246,-2.0153,-0.61359,1.5424
-0.71209,-2.7411,0.062349,-2.0159,-0.61382,1.5376
-0.72593,-2.7473,0.072195,-2.0166,-0.61406,1.5327
-0.73975,-2.7535,0.081998,-2.0172,-0.61432,1.5278
-0.75356,-2.7596,0.091758,-2.0179,-0.61459,1.5228
-0.76737,-2.7657,0.10147,-2.0186,-0.61487,1.5177
-0.78116,-2.7717,0.11114,-2.0193,-0.61516,1.5125
-0.79495,-2.7777,0.12077,-2.02,-0.61547,1.5073
-0.80872,-2.7836,0.13035,-2.0208,-0.61579,1.5021
-0.82249,-2.7895,0.13989,-2.0216,-0.61612,1.4968
-0.83624,-2.7954,0.14937,-2.0224,-0.61647,1.4914
-0.84998,-2.8012,0.15882,-2.0233,-0.61683,1.4859
-0.86371,-2.807,0.16821,-2.0242,-0.61721,1.4804
-0.87742,-2.8128,0.17756,-2.0251,-0.6176,1.4748
-0.89112,-2.8185,0.18686,-2.026,-0.618,1.4692
-0.90481,-2.8241,0.19611,-2.0269,-0.61843,1.4635
-0.91849,-2.8297,0.20531,-2.0279,-0.61886,1.4577
-0.93215,-2.8353,0.21447,-2.0289,-0.61932,1.4519
-0.94579,-2.8408,0.22357,-2.03,-0.61979,1.446
-0.95942,-2.8463,0.23263,-2.031,-0.62027,1.4401
-0.97304,-2.8517,0.24163,-2.0321,-0.62077,1.434
-0.98663,-2.8571,0.25059,-2.0332,-0.62129,1.428
-1.0002,-2.8625,0.25949,-2.0344,-0.62183,1.4218
-1.0138,-2.8678,0.26834,-2.0356,-0.62238,1.4156
-1.0273,-2.873,0.27715,-2.0368,-0.62295,1.4094
-1.0409,-2.8783,0.2859,-2.038,-0.62354,1.4031
-1.0544,-2.8834,0.29459,-2.0393,-0.62414,1.3967
-1.0679,-2.8886,0.30324,-2.0405,-0.62476,1.3902
-1.0813,-2.8936,0.31183,-2.0419,-0.6254,1.3837
-1.0948,-2.8987,0.32037,-2.0432,-0.62606,1.3772
-1.1082,-2.9036,0.32885,-2.0446,-0.62674,1.3705
-1.1216,-2.9086,0.33728,-2.046,-0.62744,1.3638
-1.135,-2.9135,0.34566,-2.0474,-0.62815,1.3571
-1.1484,-2.9183,0.35398,-2.0489,-0.62889,1.3503
-1.1618,-2.9231,0.36225,-2.0504,-0.62964,1.3434
-1.1751,-2.9279,0.37046,-2.0519,-0.63042,1.3365
-1.1884,-2.9326,0.37862,-2.0535,-0.63121,1.3295
-1.2017,-2.9372,0.38672,-2.0551,-0.63202,1.3224
-1.2149,-2.9418,0.39477,-2.0567,-0.63286,1.3153
-1.2282,-2.9464,0.40276,-2.0583,-0.63371,1.3081
-1.2414,-2.9509,0.41069,-2.06,-0.63458,1.3009
-1.2546,-2.9553,0.41857,-2.0617,-0.63548,1.2936
-1.2677,-2.9598,0.42638,-2.0635,-0.6364,1.2863
-1.2809,-2.9641,0.43415,-2.0652,-0.63733,1.2789
-1.294,-2.9684,0.44185,-2.067,-0.63829,1.2714
-1.3071,-2.9727,0.44949,-2.0689,-0.63927,1.2639
-1.3202,-2.9769,0.45708,-2.0707,-0.64027,1.2563
-1.3332,-2.9811,0.46461,-2.0726,-0.64129,1.2486
-1.3462,-2.9852,0.47208,-2.0746,-0.64234,1.2409
-1.3592,-2.9893,0.47949,-2.0765,-0.64341,1.2331
-1.3721,-2.9933,0.48684,-2.0785,-0.64449,1.2253
-1.3851,-2.9973,0.49414,-2.0805,-0.64561,1.2174
-1.398,-3.0012,0.50137,-2.0826,-0.64674,1.2095
-1.4108,-3.005,0.50854,-2.0847,-0.6479,1.2015
-1.4237,-3.0089,0.51566,-2.0868,-0.64907,1.1934
-1.4365,-3.0126,0.52271,-2.089,-0.65028,1.1853
-1.4492,-3.0163,0.5297,-2.0911,-0.6515,1.1772
-1.462,-3.02,0.53663,-2.0934,-0.65275,1.1689
-1.4747,-3.0236,0.5435,-2.0956,-0.65402,1.1607
-1.4874,-3.0272,0.55031,-2.0979,-0.65532,1.1523
-1.5,-3.0307,0.55706,-2.1002,-0.65663,1.1439
-1.5127,-3.0341,0.56375,-2.1025,-0.65798,1.1355
-1.5252,-3.0376,0.57037,-2.1049,-0.65934,1.127
-1.5378,-3.0409,0.57693,-2.1073,-0.66073,1.1184
-1.5503,-3.0442,0.58343,-2.1098,-0.66215,1.1098
-1.5628,-3.0475,0.58987,-2.1123,-0.66358,1.1011
-1.5753,-3.0507,0.59625,-2.1148,-0.66505,1.0924
-1.5877,-3.0538,0.60256,-2.1173,-0.66653,1.0836
-1.6001,-3.0569,0.60881,-2.1199,-0.66804,1.0747
